placeid,lat,lon,opened_sunday,State,city,elevation,population,nearest_hotel,nearest_railstation
ChIJ5wnIyiHMl0cRq-PBJ4TDe9M,49.48427,8.47273,0,BW,Mannheim,103,32620,142.145114065,974.36141831
ChIJiU7ys4dqmEcRbfl9bSZgeIQ,49.2994819,9.6145487,0,BW,Hohenlohekreis,208,4132,10776.9895163,11339.9693555
ChIJVxBeFi1gmEcRhktGKG6V-3M,49.2995471,9.975848,0,BW,Schwäbisch Hall,461,6082,12055.8638962,15375.3417265
ChIJxUI-t4oQmEcRnli_u9W1Law,49.4287599,9.42332,0,BW,Neckar-Odenwald-Kreis,250,6371,18066.3320368,3190.49119317
ChIJ2V4A8RrxmEcRTPNuGm5MIH0,49.137198,10.073332,0,BW,Schwäbisch Hall,409,32262,12811.9728111,4656.64795268
ChIJ_5Vb8cA4mEcRSSHaUR1odOw,49.2008605,9.5029057,0,BW,Hohenlohekreis,228,22765,7945.54125987,11417.5312592
ChIJByhwavgXmEcRRtVttA7PxJM,49.3206967,9.362557,0,BW,Heilbronn,180,8304,9835.35428032,10780.2618451
ChIJ-zTAhKw8mEcRYVDoyeoeafg,49.2375029,9.336768,0,BW,Heilbronn,178,9312,9380.89886132,20211.9085028
ChIJqTQni6ZXn0cR4V6z5QZN8kg,49.44995,11.0793,0,BY,Nürnberg,300,499237,50.9212415039,469.018271591
ChIJ45--j5ZXn0cRV840Lq0Mgpc,49.4591,11.09749,0,BY,Nürnberg,300,499237,550.667452539,1325.42781643
ChIJM05wvIFXn0cRE8Y5PiWJRJY,49.4446918,11.1100769,0,BY,Nürnberg,300,499237,887.324386693,1009.23345433
ChIJ9T3pb05Wn0cR5fGfyhx_U4w,49.46017,11.05851,0,BY,Nürnberg,300,499237,830.879872642,1934.41083593
ChIJu2Of-2lUn0cRMeuKbpgMJ5o,49.4357198,10.968175,0,BY,Fürth,316,17306,1023.19526396,131.933926499
ChIJQa_NvftWn0cRXDVQdbVkqEk,49.44205,11.05117,0,BY,Nürnberg,300,499237,150.389325299,1012.18362323
ChIJmUb6T3FVn0cRhLM5m1OmYQo,49.48358,10.95928,0,BY,Fürth,302,112025,963.063437469,4254.99606715
ChIJoVw6i11Wn0cRSGjucqP7wGI,49.45675,11.0368099,0,BY,Nürnberg,300,499237,188.223231648,791.817662877
ChIJSaygObVXn0cREsnmuyxFAZI,49.46609,11.06971,0,BY,Nürnberg,300,499237,245.784765464,986.636941457
ChIJ9SrrVYBVn0cRihneo1vsVys,49.49467,10.97661,0,BY,Fürth,302,112025,1649.97159512,2645.21464417
ChIJMZCHRSxRn0cRIbIasTkFmEA,49.40565,11.03539,0,BY,Nürnberg,308,13902,711.51670516,1021.49549471
ChIJjbWgUsFVn0cRFFs3mxRK6vE,49.469683,10.9945916,0,BY,Fürth,302,112025,329.15186576,1630.69235957
ChIJG5nYE-VVn0cRwSOZ08VvXi4,49.48195,11.00916,0,BY,Fürth,302,112025,444.98154825,1784.10508338
ChIJH1fs8VxUn0cR0gpGt7htpZA,49.4415174,10.9623521,0,BY,Fürth,316,17306,367.613172705,650.20933785
ChIJSaygObVXn0cRd1x9OFcYfGY,49.4647,11.08238,0,BY,Nürnberg,300,499237,483.556240169,229.624788712
ChIJXUqpSIhZn0cRw6RKS-sW1v0,49.4013599,11.13486,0,BY,Nürnberg,342,16220,267.661187721,1706.4811356
ChIJrS66N5JXn0cRGgWnDDbyCwg,49.46073,11.10548,0,BY,Nürnberg,300,499237,336.706164638,1250.96369981
ChIJhW7o6PGqmEcRV4JAolg7Ms8,49.4803913,10.8695985,0,BY,Fürth,381,10164,5877.88752759,8555.95216016
ChIJZRaW0BdYn0cR9zEOIHRtr1k,49.4611402,11.1386156,0,BY,Nürnberg,300,499237,1639.93627964,724.079141664
ChIJqdQccYNQn0cRd_JrK4oBf4g,49.37185,11.07983,0,BY,Nürnberg,342,16220,2260.72918124,3220.16059529
ChIJpW68b_SpmEcRD63RfDBmSpo,49.4961108,10.8037562,0,BY,Fürth,306,10629,10568.7256744,13385.8030717
ChIJ_X7CUG5cn0cReV4KE9DwDm8,49.3646323,11.2077995,0,BY,Nürnberger Land,359,13482,982.72258415,7702.5214248
ChIJ10V4ljpEn0cRVmX6v13riX0,49.24922,11.1060199,0,BY,Roth,377,13069,4037.71215346,15517.0084515
ChIJMz_AGpPkoUcR1j-rkthIITI,49.5762194,11.2043435,0,BY,Erlangen-Höchstadt,341,4645,11762.0707025,12484.7092381
ChIJyZXfL2mymEcRwY3fawu5DkA,49.33496,10.78351,0,BY,Ansbach,417,9374,14953.193751,5855.51098695
ChIJWXTrOtdgn0cRNrmYwIn8ilA,49.3861086,11.3569584,0,BY,Nürnberger Land,445,15312,11561.4281511,5961.08599853
ChIJCxkgQC7noUcRLiG1yB9dSUI,49.5519915,11.3330278,0,BY,Nürnberger Land,349,8238,5562.6855568,15310.5251852
ChIJg9S2vnazmEcRSHc27rKKT2o,49.2828987,10.7864453,0,BY,Ansbach,389,6235,15101.1458165,6218.67371648
ChIJeyFgfVJAn0cRKHZfHf3PUTk,49.1865416,11.1867525,0,BY,Roth,377,13069,11330.6839009,19307.7625462
ChIJx96yv5Nvn0cRikWzascj6io,49.2738294,11.4483167,0,BY,Neumarkt i.d.OPf.,407,8555,19933.2444224,7275.57904481
ChIJz8VYQsi4mEcR4dBSsLYhmAg,49.23433,10.5055518,0,BY,Ansbach,428,7751,1477.8307836,16960.5611774
ChIJf7dx3fFZn0cR1b1OOKQA_us,49.4109292,11.1195786,0,BY,Nürnberg,300,499237,520.724607097,1182.33766122
ChIJJSJLLDO6mEcRTdU9N1B9luM,49.3016486,10.5739046,0,BY,Ansbach,410,3349,177.348695177,10059.480647
ChIJt9ErrKckoEcRFNcXnOqKZ5U,49.5329016,12.1381062,0,BY,Schwandorf,380,5830,2145.31066705,913.194140026
ChIJMZGKdZ2Ln0cR9QD9hLLMbq0,49.3143685,12.0983006,0,BY,Schwandorf,386,989,22144.5260969,5818.60351036
ChIJ50kn5k8qoEcR2gDqFbMueJI,49.4430929,11.8391898,0,BY,Amberg,399,20780,1607.62779949,3031.52755099
ChIJ74h7tmv9n0cRcoqVGMRVE20,49.1969196,12.5219845,0,BY,Cham,380,11406,16466.0169091,12773.8740204
ChIJMWiM24HUoUcRg3U4BHO02vc,49.5037693,11.7446755,0,BY,Amberg-Sulzbach,399,20780,9422.92484361,7555.76442797
ChIJU7FDhYyen0cRLRG0949VCpc,49.15894,11.712285,0,BY,Neumarkt i.d.OPf.,535,6772,517.244273327,14937.9550677
ChIJSecq-zsboEcRCzSKHJfL9H4,49.4582516,12.4196302,0,BY,Schwandorf,523,1473,13677.7532246,4696.26564621
ChIJW4DDaa6yCkcR6hKW4jinf4o,49.31062,12.82981,0,BY,Cham,403,9480,9914.80856845,15283.2099295
ChIJQRVuFihPdUcR8StB_K-ugDw,49.17668,12.85587,0,BY,Cham,424,7471,5995.39256531,711.081628476
ChIJXRLm308Gl0cRSs3oDTkUqaY,49.0100167,8.3979898,0,BW,Karlsruhe,139,38942,523.927160755,1831.46010125
ChIJe_7v21wGl0cRrpBc3ufmbG4,49.00203,8.3946,0,BW,Karlsruhe,139,38942,314.525907793,1043.85291001
ChIJGYqnY6idl0cRNu44inGXu48,49.0612799,8.80724,0,BW,Karlsruhe,190,7454,7628.4593475,3098.44510889
ChIJB-5kdqoMl0cRg8oJHeRo3J4,48.96181,8.62163,0,BW,Enzkreis,182,3781,5548.29451875,11939.9379736
ChIJXRLm308Gl0cR7TCNsy1t9oo,49.0092085,8.3944616,0,BW,Karlsruhe,139,38942,254.471388745,1794.40955023
ChIJHepUjUAGl0cR_w5LHYpp0Mo,49.00134,8.4065,0,BW,Karlsruhe,139,38942,115.375183228,937.793870639
ChIJq1SjC8nfmUcRQLWXgySn2Os,48.707374,8.9981782,0,BW,Böblingen,468,61311,184.393382665,2999.1807679
ChIJY81GzDXbmUcRrErByYbY2Qg,48.7794246,9.1781792,0,BW,Stuttgart,310,18081,315.136981736,521.000847529
ChIJEb5mJO3WmUcRiCzT4-Bm6zY,48.90494,9.0854199,0,BW,Ludwigsburg,286,14414,1944.21898109,9046.44314948
ChIJd4sWf1_RmUcRYqi-ghs3aYo,48.9218,9.15043,0,BW,Ludwigsburg,275,12870,1186.85115132,10200.5603576
ChIJeWHSbK7VmUcRmcom99JnCFg,48.95831,9.0795999,0,BW,Ludwigsburg,226,41769,7222.92300988,6710.22030304
ChIJaeNHpSLFmUcRmhMwiOHJE6s,48.80316,9.21578,0,BW,Stuttgart,287,43935,293.105972129,233.743236838
ChIJY81GzDXbmUcRGaSjyOoDETU,48.7793464,9.1781916,0,BW,Stuttgart,310,18081,323.746564278,528.430008841
ChIJM3mQlP_PmUcRhn0OvT9WMUE,48.83615,9.2027,0,BW,Stuttgart,299,31040,1795.32114267,224.730977911
ChIJ8Ws7F3PZmUcRvX5L-jlBkoA,48.8005921,9.0668388,0,BW,Ludwigsburg,341,19050,380.257121933,3146.29472749
ChIJAQ8hrcDZmUcR-qi9UHy4IGA,48.82674,9.06375,0,BW,Ludwigsburg,300,24149,441.175432147,2333.2648123
ChIJF81YokAYl0cRyqG7o-PQTKE,48.76348,8.33775,0,BW,Rastatt,161,14649,6088.15529204,11139.247705
ChIJf921QoLgmUcRVm1p40O94jA,48.6872782,9.0086998,0,BW,Böblingen,468,61311,555.57352111,731.69356617
ChIJAxxcebcDl0cRVZ8NJCdQNoA,48.9639499,8.2824,0,BW,Karlsruhe,114,20378,7007.94089172,4166.12542365
ChIJfxMG4K3UmUcR2pkk2nhc_GI,48.9980199,9.14,0,BW,Ludwigsburg,195,11883,8770.60420956,12093.4404173
ChIJSwzIp5jamUcRHEmRijRfX8U,48.83221,9.17466,0,BW,Stuttgart,299,31040,279.423585227,708.929626337
ChIJZ8KaDBDXmUcR6O-YFnyXoXk,48.875891,9.074768,0,BW,Ludwigsburg,286,14414,1422.9941104,6164.49843115
ChIJSQqnS8kWl0cR8ni2DxPzsek,48.80666,8.4454901,0,BW,Calw,365,7521,898.074559753,8534.10410417
ChIJYSOSTZQGl0cR5K9VtIYiTMY,48.998393,8.359787,0,BW,Karlsruhe,114,20378,1154.22967451,591.939388479
ChIJTS2PGjfSmUcRRHPnjKSkjCU,48.9356,9.1923,0,BW,Ludwigsburg,256,15235,2440.58828252,11092.2455371
ChIJCxNS0nbCmUcRrI3wB5lpK-w,48.67715,9.21807,0,BW,Esslingen,422,36672,32.5552205344,9586.75751192
ChIJVaQees_9lkcRFgU8JGcFkD0,48.98083,8.18519,0,RP,Germersheim,122,2104,12853.9783866,9646.22922686
ChIJa6gKWfzDmUcRPKCgZO_UjKo,48.74135,9.26895,0,BW,Esslingen,287,43935,1910.32159546,2274.60351985
ChIJT0i8yHZVlkcRVudb_GeqHi4,49.08724,8.209849,0,RP,Germersheim,126,8385,13803.3166677,6513.71016507
ChIJR2Mby7PmmUcRkNf8lXEfc-E,48.61919,9.03361,0,BW,Böblingen,478,11613,7238.16594771,7241.83173986
ChIJwYq1zZbDmUcR-8AZWR11c6c,48.736272,9.2377054,0,BW,Esslingen,422,36672,1180.74106259,3655.57397004
ChIJpeQxfgWBl0cRD5i4YriAcKY,49.0623864,9.0044138,0,BW,Heilbronn,207,6198,16826.7800654,12003.9852618
ChIJWZiNUdwymEcRvBlKTcfUb3g,49.00784,9.3009799,0,BW,Ludwigsburg,222,8294,12618.7265354,16572.440708
ChIJC2TqEy9WmEcRxs5Wug1rNAY,49.05435,9.89131,0,BW,Schwäbisch Hall,393,4264,10485.9641012,19465.8486159
ChIJr781b4XKmUcR4C7-2w6hnW8,48.94692,9.43387,0,BW,Rems-Murr-Kreis,245,35778,1148.04480123,12521.0559823
ChIJ0TRxhVwcmUcRide_U9Xfm9A,48.865506,10.1055733,0,BW,Ostalbkreis,495,8373,3128.07021985,12236.2675312
ChIJpZ2eBhZJmEcRlbKFLMS0WL0,49.0755,9.56353,0,BW,Schwäbisch Hall,286,14331,7964.62066218,15718.117947
ChIJCV1tsBComUcR8CI0WsbHGHM,48.80107,9.79719,0,BW,Ostalbkreis,325,61338,184.031592273,16180.0426266
ChIJmcJwJ4QbmUcRL6oHeAKPCgs,48.83655,10.09357,0,BW,Ostalbkreis,495,8373,220.150342653,10786.3567079
ChIJ37CKYE2xmUcRFSJlXQtW4R8,48.8794953,9.5281977,0,BW,Rems-Murr-Kreis,508,11306,9010.90368729,9062.91127741
ChIJYaMZBucFmUcRjdSMFrXNh5s,48.7938909,9.9222581,0,BW,Ostalbkreis,452,10167,9002.83141279,21606.5021878
ChIJd9hSWemjmUcRUscnFHaqMwk,48.70139,9.6538799,1,BW,Göppingen,338,20585,7731.07993489,12793.1730694
ChIJR4TPnBXGmUcRtGpx1msI6Nc,48.8087,9.32152,0,BW,Rems-Murr-Kreis,235,26166,2695.88106735,4761.80831037
ChIJLXno86jImUcR_JAqHSmFTCU,48.82963,9.31395,0,BW,Rems-Murr-Kreis,287,43935,442.422801497,3453.00905212
ChIJc0gYEcK_mUcRwsDowFHvF0o,48.67462,9.382,0,BW,Esslingen,268,15728,3334.15896982,6461.37152838
ChIJPSdeMq89mUcR1zh0yWxOyEk,48.70219,10.23464,0,BW,Heidenheim,473,20201,6702.73969119,9120.63809938
ChIJJ4_Y4AaWmUcRAeFmxEn_LuI,48.6490205,9.4451832,0,BW,Esslingen,316,40206,1467.96287747,1194.85469227
ChIJrW32o2Ivn0cRj71f-ao0S7g,48.9581,10.92241,0,BY,Weißenburg-Gunzenhausen,420,13141,17217.1975479,20171.1647861
ChIJvxlLh3Yvn0cRu8N_d5rJUVU,48.96805,10.90758,0,BY,Weißenburg-Gunzenhausen,420,13141,16963.2162084,21659.4948626
ChIJpy9Pjrb_nkcRa5yzXWvfL3Q,48.773079,11.4445031,0,BY,Ingolstadt,384,10840,453.301345193,10464.6200895
ChIJkZ1voRf_nkcRCWpNEwrj0Ck,48.7384142,11.4379955,0,BY,Ingolstadt,368,11239,831.958369298,12370.8695142
ChIJ-zNa2H_jnkcR0qDsc65zMv4,48.73758,11.21146,0,BY,Neuburg-Schrobenhausen,401,5013,14839.2309972,15128.6919362
ChIJQTKFTJkqn0cRTr_RagBjuhs,48.8723667,10.7091386,0,BY,Donau-Ries,458,5669,1099.162015,33242.7403103
ChIJ36RKKqcOn0cRlBHCy-_QtA4,49.03549,11.47092,0,BY,Eichstätt,387,8696,258.140216782,7510.3026727
ChIJy0gDC-j-nkcRT5jGn93fFRA,48.73982,11.40963,0,BY,Ingolstadt,368,11239,1399.8917796,14451.2134279
ChIJ4_Wo2tj9nkcRR521_2rDOHI,48.7768996,11.3815339,0,BY,Ingolstadt,384,10840,2450.79155598,14394.7556107
ChIJV0rJfxMAn0cRVlSY3SQCRn4,48.808865,11.4848346,1,BY,Eichstätt,384,10840,3852.25541445,6073.69309276
ChIJQbCcdNtVnkcRz3uOvTcHpOs,48.71545,11.5042899,0,BY,Pfaffenhofen a.d.Ilm,368,11239,645.638624424,7960.47256546
ChIJx_ygeHn_nkcRF9Z-TmkmBfQ,48.7477076,11.4696401,0,BY,Ingolstadt,368,11239,2492.87224759,10092.8668442
ChIJIyVSJLxXnkcRu06UuaiwjME,48.6534872,11.4760089,0,BY,Pfaffenhofen a.d.Ilm,383,7298,6635.63423882,8860.13358141
ChIJjSVEwHDBn0cRvwIpox_rEuA,49.0052847,12.1159579,0,BY,Regensburg,344,12744,1247.62198077,1377.15085824
ChIJTc3leMDBn0cRwQHzS95Et38,49.0339,12.11273,0,BY,Regensburg,344,12744,1042.52365857,294.22336393
ChIJMbB-Fz_Cn0cRQnqXoVVVq0o,49.0241484,12.1629239,0,BY,Regensburg,340,3745,2629.14050428,2387.66895698
ChIJ3dNtF4B9dUcR2VW9-b6cLLE,48.8193587,12.3776913,0,BY,Straubing-Bogen,356,6872,16972.4243207,25363.3463912
ChIJL7P7cABldUcRMj-17d4uGtc,48.87594,12.57632,1,BY,Straubing,331,3454,4670.19571622,22502.7244106
ChIJM9V9kvuyn0cRJ5oJdfu_Vw8,48.7976767,11.7616821,0,BY,Kelheim,354,12899,3151.35281223,13095.4808971
ChIJL7P7cABldUcRzhgdK7c0Z-g,48.8807742,12.5699672,0,BY,Straubing,331,3454,5380.176091,23139.7945565
ChIJ74-tdQoznkcRBn1xQW3-UQo,48.69531,12.02788,1,BY,Landshut,446,7702,12508.1429402,18303.7466861
ChIJbXiMdOCin0cRmy350SaV16Y,49.0473944,11.7918931,0,BY,Regensburg,510,8627,13740.1325781,18941.194795
ChIJD7nT3TBTnkcRKckB_U0Mtqs,48.768918,11.6314616,0,BY,Pfaffenhofen a.d.Ilm,359,7101,11345.9267898,3773.44438236
ChIJTX57PqFankcRhvsZTQEUAiA,48.6116965,11.616019,0,BY,Pfaffenhofen a.d.Ilm,413,10973,6629.50924291,3177.8274532
ChIJ0zCRnOkidUcRxSu_ruP2zaM,48.9672347,13.1357169,0,BY,Regen,670,4279,11091.1863989,11195.9261034
ChIJ8_R5BAAkdUcRuZfVVQEhi2k,49.01123,13.23504,0,BY,Regen,629,10327,4446.23622875,12387.8172006
ChIJW3iOZKERdUcR0weM2dx_tNI,48.8325622,12.9624305,0,BY,Deggendorf,317,4335,585.525977662,13979.5828236
ChIJCQ7fzxcFdUcRnMYcG3FiWaU,48.7655108,13.0482249,0,BY,Deggendorf,322,7551,9764.14441158,21880.2722883
ChIJ4Yj1lib7dEcRDCuZ_S4vqAQ,48.734465,13.3760108,0,BY,Passau,512,3800,8424.73744949,9991.74448376
ChIJ8zkk5HbtdEcRpyaeWPIbOQQ,48.7333652,13.6083291,0,BY,Freyung-Grafenau,547,10757,16066.297831,15088.1534053
ChIJB-VdSjnxdEcRqG-RcFIBn-Y,48.6688304,13.4828318,0,BY,Passau,460,5950,9833.51366818,3470.41628042
ChIJvSQtswNHdUcRrV2v6StW118,49.085159,12.884866,0,BY,Regen,438,8653,15780.1822365,10113.7371449
ChIJQ--UAvH_dEcRQ_c68fmWiJE,48.6162599,13.17721,0,BY,Passau,319,16695,12578.8332282,19817.5377066
ChIJD_e3rmEVkUcRtO5m0mgRbm4,48.14423,7.62039,0,BW,Emmendingen,178,3369,11711.3900142,23552.3073401
ChIJJVD39lhal0cR5yY6r1YbRXg,48.5743263,8.7634782,0,BW,Böblingen,575,3571,8308.24454768,10610.216674
ChIJge--q9lFl0cRXuOYdSJ1Www,48.5855781,8.6158046,0,BW,Calw,505,11266,4860.97307504,14637.997506
ChIJ2362_D0BmkcRXwx-lUiDWdM,48.3143344,8.8982026,0,BW,Zollernalbkreis,547,471,14879.7221238,3997.67484902
ChIJfdCfjRYHmkcR8mcHvL8kwz0,48.27497,8.8516999,0,BW,Zollernalbkreis,564,5951,14833.0229375,9452.15574365
ChIJc8gJn6IamkcRsgex21qAWs0,48.213067,9.0205839,0,BW,Zollernalbkreis,733,46664,603.78214768,14657.4247224
ChIJO2ja0DHKkEcRzVK83LL0T5c,48.3424782,8.3979983,0,BW,Freudenstadt,434,7011,339.077955736,15144.933487
ChIJhe2vGBbymUcRYaYmjspRpYY,48.4916,9.20935,0,BW,Reutlingen,429,18269,559.146695285,11031.171377
ChIJI1qRNs0EmkcRn7yqcqAXx9E,48.25689,9.0143799,0,BW,Zollernalbkreis,733,46664,5039.15571571,10100.5936009
ChIJz-mINZfHkEcRogeGo_mbyAI,48.22439,8.38449,0,BW,Rottweil,436,18565,9661.3350539,11848.464936
ChIJ2f37ZBwcmkcRdPI1eZRay-U,48.2893932,9.1206772,0,BW,Zollernalbkreis,738,13131,10925.1761092,13179.5718334
ChIJDxgHmPgJmkcRd7hLKJo4tyI,48.14344,8.78593,0,BW,Tuttlingen,677,4633,11921.0425155,2543.72697349
ChIJjRaJRHIimkcRGZR17jhQPtk,48.2453027,9.2233509,0,BW,Sigmaringen,704,6790,14874.0719185,13275.2473812
ChIJnx93mxjtmUcRn-IwlKYr6L4,48.539,9.28331,0,BW,Reutlingen,350,22112,443.378163307,7125.90955647
ChIJ-XjaILIPmkcRCcjlRX1xKJM,48.17483,8.95281,0,BW,Zollernalbkreis,925,11132,7022.11709408,11106.5254389
ChIJyQvoFFnCkEcRPgl5humZpyE,48.1304966,8.2314276,0,BW,Schwarzwald-Baar-Kreis,664,5275,141.131392789,12161.79938
ChIJQ_l_r9dNmUcRsQoWIBfNmns,48.44053,10.41231,0,BY,Günzburg,454,9576,4121.53422505,3074.03890093
ChIJgXzw6oVmmUcRyRyTQASdj9A,48.39918,9.99216,0,BW,Ulm,487,22275,293.82785142,654.34150554
ChIJ8-SeXt3Vm0cRVqm-KQQrqAM,48.28683,9.72554,0,BW,Alb-Donau-Kreis,518,26097,13349.6094389,10612.8880656
ChIJXUW7uwNcmUcR00Ds_Xvbk6I,48.3533237,10.1621214,0,BY,Neu-Ulm,488,7158,6957.04730271,13108.7743496
ChIJJdcyoZ3Um0cRm9ZQNrgWoi8,48.235411,9.6506919,0,BW,Alb-Donau-Kreis,518,5156,13410.3299283,14671.907158
ChIJN81iKYxQmUcRUY1wwr0w8YM,48.37075,10.30028,0,BY,Günzburg,492,8499,7085.61881503,4320.62652074
ChIJbUaAe4hNmUcRSDEKGXpC7po,48.408365,10.4362647,0,BY,Günzburg,472,6865,344.263438873,948.803076541
ChIJNQMnewCOmUcRGM2Z5PkdZFE,48.494056,9.397639,0,BW,Reutlingen,463,12831,52.0890240537,1244.73657979
ChIJ-UH_wuCXnkcRbScFOHW1nEQ,48.3794899,10.91476,0,BY,Augsburg,488,14705,1091.87635829,2606.60025264
ChIJJblcU1G9nkcRX_F0mslbsjM,48.3681561,10.8984493,0,BY,Augsburg,488,14705,234.927912136,936.727666951
ChIJs9cNz6HYnUcRimXI84tXFxI,48.137,11.5234,0,BY,München,582,8589,244.833952355,731.689149162
ChIJP_UetWHfnUcR3jvnmzwTyiw,48.1331517,11.5767065,0,BY,München,582,8589,53.9857093322,481.193588545
ChIJibNlHWzfnUcRtMcvVOolt8A,48.1196276,11.5752792,0,BY,München,582,8589,174.230071316,1680.51097765
ChIJabLnp2DfnUcRiR5pFd93ZnE,48.13048,11.5722,0,BY,München,582,8589,171.825743305,774.305854624
ChIJ3b4EcO_YnUcRv654cWZXjgw,48.11239,11.50278,0,BY,München,582,8589,71.5018182002,2581.78832265
ChIJ4-Boafx1nkcRHckGNdBdFUQ,48.1431563,11.5563103,0,BY,München,582,8589,92.4089974413,205.344527079
ChIJtZ1LKhZ2nkcR5sLDKfMJ89s,48.15214,11.5285,0,BY,München,582,8589,480.260001425,2038.88712921
ChIJN1SPFvh1nkcRsDJz2nBN-9Q,48.1372793,11.5605934,0,BY,München,582,8589,22.7813839297,411.826687644
ChIJ9focX93XnUcRxOtQT2KpVXM,48.1415199,11.4188321,0,BY,Fürstenfeldbruck,544,36834,493.470095812,2601.15822605
ChIJYeuaXzy9nkcR25rHGFyDU8c,48.3815976,10.8742799,0,BY,Augsburg,488,14705,77.2368645219,245.031325444
ChIJwcKIDczYnUcRD_3JAmzbhbs,48.11326,11.53347,0,BY,München,582,8589,85.8781713974,604.167877507
ChIJgZPxGcuinkcRr_DPEUTPxwU,48.36362,10.87301,0,BY,Augsburg,488,14705,1088.24393779,1012.01878494
ChIJ8c5Q0B6YnkcReCkLyNJof6g,48.3556036,10.9235115,0,BY,Augsburg,517,29189,1352.42645103,1458.39981198
ChIJi3z88AKRnkcR-85RIHcsJOc,48.38948,11.06049,0,BY,Aichach-Friedberg,517,29189,536.983112175,9607.6316483
ChIJ8XRqyf6ZnkcRJLUCocfbiSQ,48.34867,10.99856,0,BY,Aichach-Friedberg,517,29189,6023.72492223,4148.38442608
ChIJsdAaLr2inkcRB9odVx0W9ts,48.3455361,10.882821,0,BY,Augsburg,488,14705,538.517698607,1669.44902767
ChIJi6aIK3CYnkcRJ6mhi4C3UHE,48.33442,10.90452,0,BY,Augsburg,488,14705,2507.8000542,2344.11756391
ChIJf9UfqyyjnkcRsNH9JKQLC78,48.36759,10.84598,0,BY,Augsburg,488,14705,400.110266731,2429.9451412
ChIJM8mTRYOYnkcR55nWr8PFhnI,48.3138496,10.8894833,0,BY,Augsburg,516,27494,1576.9410001,4673.29810883
ChIJvY8ws22ZnkcRhu-3LWcZYPQ,48.30407,10.96309,0,BY,Aichach-Friedberg,511,12820,3982.64113704,5622.15798142
ChIJycEjr6SknkcRSltLwCf9guw,48.3594491,10.7850494,0,BY,Augsburg,494,10006,4941.05338447,3768.74003142
ChIJIyqClih0nkcRgm3mO13mbtw,48.1842904,11.572714,0,BY,München,485,15303,305.994402856,2112.1128162
ChIJN6jj2Ox3nkcRR9opR7Le2kE,48.16463,11.47095,0,BY,München,544,36834,846.174492615,1783.52563367
ChIJ9Wwxv6SknkcROrrAsrNYwZA,48.3594519,10.7851113,0,BY,Augsburg,494,10006,4936.53600193,3765.54412428
ChIJ7S2QiQ9jnkcRsDhOpI084kw,48.34717,11.38365,0,BY,Dachau,469,9263,10167.4021362,732.821791696
ChIJCVR_L_1_nkcRSMyEr7LyOqo,48.1774,11.25078,0,BY,Fürstenfeldbruck,544,36834,7844.1895348,1027.76324931
ChIJBS3tI-V-nkcRjxK2JPWfX60,48.2077486,11.3284907,0,BY,Fürstenfeldbruck,544,36834,4207.59637704,6320.67233611
ChIJudwbOXsfnEcR8EUnLMGiSks,48.1600388,10.8160879,0,BY,Augsburg,554,13232,10184.1484654,4216.42610536
ChIJWz8cYqMqnEcRRxat2QaFUFY,48.161141,11.2227031,0,BY,Fürstenfeldbruck,553,4111,9429.42677981,3167.5708306
ChIJHUL4Wul1nkcRsmUu0kEnfj4,48.15066,11.5732199,0,BY,München,582,8589,249.964011736,896.877058876
ChIJlRd-elt6nkcR1VgaOQCTsX0,48.2592799,11.45894,0,BY,Dachau,472,25567,1534.09227596,1228.92756284
ChIJSdSBtmh_nkcRcwAok1ReN9c,48.1943334,11.3722768,0,BY,Fürstenfeldbruck,544,36834,1542.81567304,5649.13738353
ChIJs_YTuc0snEcRQwRybSW86Po,48.122289,10.9979017,0,BY,Landsberg am Lech,544,2278,11564.320505,8862.63096914
ChIJfUn5zm1cnkcR3AwTrxYUSag,48.5306272,11.5316323,0,BY,Pfaffenhofen a.d.Ilm,413,10973,5271.96143962,8998.42696802
ChIJLTDIyfd1nkcR6xdTD4OKdDs,48.13669,11.56416,0,BY,München,582,8589,57.5648732538,344.620867364
ChIJ-bsVBtpxnkcRE_fbie4qfzM,48.290808,11.5700359,0,BY,München,472,25567,912.001055394,3753.73275916
ChIJNdSurbR4nkcRyQkSZ4xL-XA,48.17277,11.35279,0,BY,Fürstenfeldbruck,544,36834,291.248274428,5998.41714333
ChIJHfMqVMJxnkcRWC2FemlZLpM,48.2827466,11.5793731,0,BY,München,472,25567,632.894041168,3177.26329678
ChIJz61W8X13nkcRmQ_r9XyKHI0,48.19201,11.46613,0,BY,München,544,36834,925.289842213,266.159928926
ChIJQ0DYr0fUnUcRwNi_s4Cv0Fk,48.1102599,11.29866,0,BY,Starnberg,544,36834,5487.8458645,502.671325925
ChIJ551Kl0HWnUcR1S-_5X4Sk74,48.13163,11.36432,0,BY,Fürstenfeldbruck,544,36834,654.518192907,5571.78759906
ChIJ9wD7t6p3nkcRYv4JsHvUFqw,48.1803,11.51239,0,BY,München,544,36834,39.6987758164,487.662911173
ChIJLU5mUON_nkcRv_nBz-SBWdI,48.1771519,11.2555188,0,BY,Fürstenfeldbruck,544,36834,7491.78091664,746.138836451
ChIJty4gcsR1nkcRPKEB1jsgUD8,48.1603705,11.5758885,0,BY,München,485,15303,307.817559938,892.034248116
ChIJB6A5QKvYnUcRvx6eAvxv66w,48.1338099,11.54561,0,BY,München,582,8589,189.878437598,898.790687705
